sabinsid,metro,state,metname,leaid,name,regclosed
"0802910003704",19740,"CO","Denver-Aurora, CO",802910,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",0
"0802910003804",19740,"CO","Denver-Aurora, CO",802910,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",0
"0802910004004",19740,"CO","Denver-Aurora, CO",802910,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",0
"0802910004104",19740,"CO","Denver-Aurora, CO",802910,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",0
"0802910004204",19740,"CO","Denver-Aurora, CO",802910,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",1
"0802910004304",19740,"CO","Denver-Aurora, CO",802910,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",0
"0802910004604",19740,"CO","Denver-Aurora, CO",802910,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",0
"0802910004704",19740,"CO","Denver-Aurora, CO",802910,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",0
"0802910004804",19740,"CO","Denver-Aurora, CO",802910,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",0
"0802910005004",19740,"CO","Denver-Aurora, CO",802910,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",0
"0802910005104",19740,"CO","Denver-Aurora, CO",802910,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",0
"0802910005304",19740,"CO","Denver-Aurora, CO",802910,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",0
"0802910005404",19740,"CO","Denver-Aurora, CO",802910,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",0
"0802910005504",19740,"CO","Denver-Aurora, CO",802910,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",0
"0803060000104",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060000404",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060000504",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060000604",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",1
"0803060000704",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060000804",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",1
"0803060001104",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060001204",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060001304",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",1
"0803060001404",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060001504",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060001604",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",1
"0803060001804",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060001904",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060002004",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060002104",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060002304",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",1
"0803060002404",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060002704",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060002804",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060002904",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060003004",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060003204",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060003404",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060003604",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060003804",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060004104",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060004204",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060004304",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060004404",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060004604",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",1
"0803060004804",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",0
"0803060004904",17820,"CO","Colorado Springs, CO",803060,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",1
"0803180000104",17820,"CO","Colorado Springs, CO",803180,"CRIPPLE CREEK-VICTOR SCHOOL DISTRICT NO. RE-1",0
"0803270000104",19740,"CO","Denver-Aurora, CO",803270,"DEER TRAIL SCHOOL DISTRICT NO. 26J",0
"0803360000104",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360000504",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360000804",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360000904",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360001204",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360001304",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360001404",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360001504",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360001604",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360001804",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360001904",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360002004",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360002304",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",1
"0803360002404",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360002704",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",1
"0803360002804",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360002904",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360003204",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360003304",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360003404",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360003504",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360003604",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360003704",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360004004",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360004104",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360004204",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360004404",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360004504",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360004604",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360004704",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360005104",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360005204",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360005404",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360005504",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360005604",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360005904",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360006004",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360006304",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360006504",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",1
"0803360006604",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360006704",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360006804",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360006904",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360007304",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360007504",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360007704",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360007804",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360007904",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360008104",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360008204",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",1
"0803360008304",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360008404",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360008504",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360008604",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360008704",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360008804",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360008904",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360009004",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360009304",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",1
"0803360009404",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360009504",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360009704",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360009904",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360010004",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360010104",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360010204",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360010304",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360010404",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360010504",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360010704",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360010804",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360010904",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360011104",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360011204",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360011304",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360011404",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360011504",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360011604",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360011704",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803360011804",19740,"CO","Denver-Aurora, CO",803360,"SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C",0
"0803450000104",19740,"CO","Denver-Aurora, CO",807380,"WOODLAND PARK SCHOOL DISTRICT NO. RE-2",0
"0803450000404",19740,"CO","Denver-Aurora, CO",803450,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",0
"0803450000704",19740,"CO","Denver-Aurora, CO",803450,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",0
"0803450000804",19740,"CO","Denver-Aurora, CO",803450,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",0
"0803450000904",19740,"CO","Denver-Aurora, CO",803450,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",0
"0803450001004",19740,"CO","Denver-Aurora, CO",803450,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",0
"0803450001104",19740,"CO","Denver-Aurora, CO",803450,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",0
"0803450001504",19740,"CO","Denver-Aurora, CO",803450,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",0
"0803450001704",19740,"CO","Denver-Aurora, CO",803450,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",0
"0803450001904",19740,"CO","Denver-Aurora, CO",803450,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",0
"0803450002004",19740,"CO","Denver-Aurora, CO",803450,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",0
"0803450002104",19740,"CO","Denver-Aurora, CO",803450,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",0
"0803450002404",19740,"CO","Denver-Aurora, CO",803450,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",0
"0803450002504",19740,"CO","Denver-Aurora, CO",803450,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",0
"0803450002604",19740,"CO","Denver-Aurora, CO",803450,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",0
